review_id,place_id,user_id,rating_individual,review_text,time
2077,505,Tany Yanac,5,Very nice place to walk and relax with the family,2 weeks ago
2078,505,miguel angel venegas,4,"A good place for trail running and hiking, at this time it fills with greenery due to the humidity 💚",a year ago
2079,505,lucero cardenas,5,It is very pretty since we have a beautiful view,2 years ago
2080,506,Abraham Videos,4,It has a good collection of one of the best animes and has won a record guiness twice. It is just a room in the third floor. It was exciting if you a fan of Saint Saiya of course.,8 years ago
2081,506,Jim Roberth,5,"If you are in Lima and you're a Saint Seiya follower, this place is a must to visit, very kind and nice  people will guide you, I will be back there.",7 years ago
2082,506,J. Andres Alves,4,"Free museum dedicated to the largest saint Seiya collection in the world according to the Guinness world records.
Lots of toys and memorabilia.
Very interesting",2 years ago
2083,506,Gustavo Santiago,5,Very legal,6 months ago
2084,506,AB White Pte Ltd Singapore,5,Historical atitude which explain many more about city,6 years ago
2085,507,Timtwoface (Timtwoface),4,A nice walk with a good view from above of the surrounding area of La Molina. Plenty more archaeological discoveries to be made!,3 years ago
2086,507,Sun “Bucky” Times,5,"This is a place to bring your children and also to visit the archeological site called ""Huaca"" a huge park with a soccer and basketball court.",8 years ago
2087,507,luis flores,5,"One of de best places to visit when in Lima, 5 star restaurant and ancient peruvian history.",6 years ago
2088,507,Quique,5,One of the best places to visit when you're in LIMA.,7 years ago
2089,507,Etienne Metenier,3,Clean park. Only one open gate on south-western side.,7 years ago
2090,508,Thomas B,3,Decent views from the top but bit of an ugly trail,3 years ago
2091,508,Herman Molina,4,It’s OK for reaching the sun light,4 years ago
2092,508,Sofia Grey,5,"A great place for trekking and trail running. It can be very foggy in winter, but in summer it's quite warm, and the sunrise is beautiful. In the right season, you can see the cloud cover! It's a spectacular sight.
I recommend bringing plenty of hydration and snacks for the hike, as it can be tiring if you're not used to physical exertion.",4 years ago
2093,508,Pablo “Pablo BS” BuS,4,"A very good route for those who enjoy trekking and trail running. There isn't much fog and it's usually always foggy, but the scenery is still captivating. It's a very tiring route if you're not used to hiking uphill. It's recommended to bring a charged cell phone in case you get lost and have an unexpected event. The phone signal is good even at the highest point.",4 years ago
2094,508,Rob Aldrin,4,"The trek is demanding on the way up. Wear appropriate shoes and clothing. I visited during the foggy season, and even though it was foggy, the sun also shone at times, so it's a good idea to bring sunscreen.",3 years ago
2095,509,Alfredo Camones,5,Good food. Excelent view,a week ago
2096,509,Carolina Del Carmen Diaz Hernani,5,"It is my sanctuary, my religion, my people, mystical place, health",a month ago
2097,509,Victor Hugo Cordova Pauca,5,Farfan's bunker is nothing in comparison,a month ago
2098,509,Aramis Palacios,5,"Spacious, with various atmospheres, comfortable lounge areas, a variety of drinks, and music. A well-deserved 5 stars. Excellent place to celebrate with friends.",a year ago
2099,509,Frank Alvarado,5,A very nice place to be with friends and family,a year ago
2100,510,Mayté Yoemi Saavedra Córdova,5,This place as peaceful as the sound of the sea. You can do exercise there like run. It isn't crowded and it's secure.,6 years ago
2101,510,Helmut Tito Valencia,5,Chevere,2 years ago
2102,510,legazzo,5,Great place...,6 years ago
2103,510,Luis Flores Cuenca,4,Petfriendly,5 years ago
2104,510,Paul Fernando Salas Zamalloa,1,"There is no space for children, a small park in a very closed place.",3 weeks ago
2105,511,Anghelo Cruz,4,Ok,5 years ago
2106,511,Giancarlo Aponte Reyes,1,Monce,6 years ago
2107,511,Charly Brunet Sculpture,5,A nice quiet and well-entertaining park. Ideal for going out for a while with the family or cooling off with fresh air at night. It has a small structure for the kids and also has a gym area with some simple machines. Closes at night at 9:00 PM. The place is safe and quiet.,5 years ago
2108,511,Jenny Flor Pinto Higashi,5,"It has a roundabout where many people come to dance, aerobic, and kids with roller skates. In another area with sports equipment, up and down, and children with their games.",3 years ago
2109,511,Mayra Victoria Bailon Yactayo,5,"Since my childhood the best place. Gym well maintained by the neighbors. If you go with your dog, pick up after yourself because children always play (:",6 years ago
2110,512,Susanne Zeiders de Najar,5,"This is one of my favorite places. It is a beautiful park and is well-maintained. Certain times of the day/evening are busier, and there are usually a lot of wedding and quinceanera photographers. It's fun to watch though -- a lot of beautiful gowns.",6 years ago
2111,512,Catherine Coronado,5,"Parque de la Felicidad was designed to cover and protect Surco River that crosses that area. It has a biophysical water treatment plant, that includes the use of water hyacinth to extract heavy metals that are potentially present in Surco River water. Good place for an academic visit with students. It is under the administration of San Borja City Hall (Municipalidad de San Borja).",8 years ago
2112,512,Olivia Mitchell,3,"Look, I know it's a popular spot to take photos but it was absolutely trashed. The sidewalks were nasty and the ""lake"" is gross, it's literally green.",6 months ago
2113,512,Chris Cruickshank,5,"Lovely park with fountains, very well kept gardens and children’s climbing frames",a year ago
2114,512,César Salinas,4,"Really beautiful park, clean and well maintained. However, a lot of people go there to take professional pictures for weddings and ceremonies that make it a little bit crowded",a year ago
2115,513,Geoffrey Bishop,4,"We had an amazing time learning about the religious significance of Pachacamac throughout the centuries. The museum was a definite highlight; well laid out, informative, and with interpretive signs in both English and Spanish, which made the experience accessible and engaging. Walking through the archaeological sanctuary was enjoyable, though it wasn’t quite as visually spectacular as some other sites in Peru. Still, the overall experience was enriching and well worth the visit for those interested in pre-Columbian history and ancient Andean spirituality.",2 months ago
2116,513,Gabriela Mattos,5,This sanctuary and museum is located around 1 hour from miraflores . I was impressed by the museum that although it is smaller you will enjoy learning about the culture then it has a restaurant clean restrooms and the huacas you can go by car or walk it will take 1 h or less depending on your own time and the general price is 15 soles less than 6 dollars,2 months ago
