event_id,title,category,location,date,event_status,days_until_event,temporal_weight,ticket_availability,organizer
69585,ANDRÉS VERNAZZA: PELIGRO! NARCICISTAS HOY EN DÍA,seminarios-conferencias,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-05,Futuro,40.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JOINNUS SAC""}}"
71104,PERFORMER CUP PERÚ - Inscripciones,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-05,Futuro,40.0,1.2,available,"do por F.I.P.A.S.S. (Federación Internacional de Performers de Artes Escénico-Deportivas) con sede en Roma, y avalado por el Comité Olímpico Italiano."
71226,El Huracán vuelve a girar: Santaferia en lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""MESONES LAPOUBLE DANIEL MAURICIO""}}"
71243,Cómo Aman Ellos,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Bruno Odar""}}"
71558,"VEDETTE, la historia de Coco Marusix",theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""STUDIO TRES PERU S.A.C.""}}"
71221,MEMORIES TO HEAVEN: SHIN HYUN-JOON FAN MEETING,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71187,UNA NOCHE PARA EL RECUERDO - LIMA,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""PRODUCCIONES BOLARTE E.I.R.L.""}}"
69653,AMOR DE MARINERA,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-29,Futuro,34.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JUAN CARLOS RUIZ HIDALGO""}}"
71701,LinkedIn 360,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-29,Futuro,34.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70492,DUCTAPE EN LIMA | 14° ANIVERSARIO,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-28,Futuro,33.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Tumbas Eternas""}}"
71893,Alejandro y Maria Laura en La Noche,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-11-27,Futuro,32.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Alejandro y Maria Laura Música""}}"
69598,"SAUROM - ""El Principito Tour 2025""",concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-11,Futuro,46.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""CORPORACION NARDOS S.A.C.""}}"
62594,DROMEDARIUS 2024 | Entradas a la venta en Joinnus - DROMEDARIUS 2024,dromedarius,,,Futuro,,1.0,unknown,
70232,Valeria Castro en Lima 2025,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-12,Futuro,47.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70504,Destroy Boys en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-09,Futuro,44.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""GOOD CREW LIVE CONCERTS""}}"
71381,BUENAS PERSONAS de David Lindsay-Abaire,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-21,Pasado,-35.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ICPNA""}}"
69088,OUIJA FEST 2025 BMovie e Invitados,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-31,Próximo,5.0,1.5,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
43183,Hazte Íntimo,,"Peru, Miraflores, Lima, Perú, San Isidro",2020-09-25,Pasado,-1857.0,0.8,unknown,
71541,TALLER DE STAND-UP COMEDY,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-03,Pasado,-23.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71560,Chistes Prestados,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-04,Pasado,-52.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71200,Sudarshana & Futuro Vegan pop en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-17,Pasado,-9.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""HACEMOSMERCH E.I.R.L.""}}"
71418,LA ACEITUNA DE TU EMPANADA,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-20,Pasado,-36.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71558,"VEDETTE, la historia de Coco Marusix",theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""STUDIO TRES PERU S.A.C.""}}"
70999,ManiCURAS Mentales,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-23,Pasado,-33.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71612,CONSAP Music Night,party,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-27,Pasado,-29.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Sociedad de Alta Fidelidad del Perú""}}"
71514,PROTOJE MEETS TIPPY I: LIVE DUB EXPERIENCE,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-11-12,Próximo,17.0,1.5,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71518,PXNDX – HASTA EL FINAL,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-26,Pasado,-30.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70351,INMADUROS,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-25,Pasado,-31.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71539,HORROR MOTION - THE LAST OF US - Real Game,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-11,Pasado,-15.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""HORROR MOTION""}}"
71631,EL BOSQUE TENEBROSO,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-10-04,Pasado,-22.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71672,Ya mi amor,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-20,Pasado,-36.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71675,AYER FUE LUNES PRESENTA: AFLIMPIADAS 2025,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-28,Pasado,-28.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71695,Leyendas del Rock vol.1: Lo mejor de Aerosmith,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-09-20,Pasado,-36.0,0.8,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69264,Hello Kitty and Friends - Experiencia Inmersiva | Entradas en Joinnus - Hello Kitty and Friends - Experiencia Inmersiva | Entradas en Joinnus,hello-kitty-and-friends,,,Futuro,,1.0,unknown,
71575,SOY CRIOLLO - La Gala | Compra tus entradas en Joinnus - SOY CRIOLLO - La Gala | Compra tus entradas en Joinnus,soy-criollo,Lima,2025-10-18,Pasado,-8.0,0.8,unknown,"tion"",""name"":""MARCO ROMERO E.I.R.L."",""url"":""https://prime.joinnus.com/landing/soy-criollo""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/soy-criollo"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""}}"
69300,Eros Ramazzotti World Tour - Una Historia Importante – Entradas disponibles en Joinnus - EROS RAMAZZOTTI WORLD TOUR - UNA HISTORIA IMPORANTE,erosramazzotti2025,Lima,2025-11-24,Próximo,29.0,1.5,unknown,"tion"",""name"":""LA BOVEDA PERU S.A.C."",""url"":""https://prime.joinnus.com/landing/eros-ramazzotti-world-tour""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/eros-ramazzotti-world-tour"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""Eros Ramazzotti""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-eros-ramazzotti-world-tour-una-historia-importante-69300/canje"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-05-13T00:00:00-05:00""}}"
71347,STICK TO YOUR GUNS & BANE Show Especial,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2026-05-07,Futuro,193.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71010,EL TIEMPO TODO LOCURA,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-05,Futuro,102.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}"
70826,RIVERS OF NIHIL Show Especial,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-03,Futuro,100.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71012,LAS VECES QUE NO (TE) DIJE TE QUIERO,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2026-02-02,Futuro,99.0,1.0,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}"
71491,prueba asientos,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-29,Futuro,64.0,1.1,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""SANDY MARLY CIQUERO CHOQUE""}}"
69311,Lasso en Lima – Entradas disponibles en Joinnus - eventos,lasso-lima-2025,Lima,2025-08-07,Pasado,-80.0,0.8,unknown,"tion"",""name"":""VELTRAC S.A.C."",""url"":""https://prime.joinnus.com/landing/lasso-en-lima""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/lasso-en-lima"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""lasso""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-lasso-en-lima-69311/canje"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-05-13T00:00:00-05:00""}}"
71874,RILUX EN VIVO - LIMA,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-11,Futuro,46.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71626,Gran Gaitazo Hasta el Amanecer,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-06,Futuro,41.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JDM PRODUCCIONES""}}"
71425,José y El Toro presenta : La Vida Lenta en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-12-06,Futuro,41.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
69585,ANDRÉS VERNAZZA: PELIGRO! NARCICISTAS HOY EN DÍA,seminarios-conferencias,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-05,Futuro,40.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JOINNUS SAC""}}"
71104,PERFORMER CUP PERÚ - Inscripciones,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-05,Futuro,40.0,1.2,available,"do por F.I.P.A.S.S. (Federación Internacional de Performers de Artes Escénico-Deportivas) con sede en Roma, y avalado por el Comité Olímpico Italiano."
71226,El Huracán vuelve a girar: Santaferia en lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""MESONES LAPOUBLE DANIEL MAURICIO""}}"
71243,Cómo Aman Ellos,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-12-04,Futuro,39.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Bruno Odar""}}"
71378,FLEMA en Lima,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71221,MEMORIES TO HEAVEN: SHIN HYUN-JOON FAN MEETING,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
71887,JAY KALYL EN LIMA 2025 - MI PRIMER AMOR,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""FREDDY EDERSONS MINAYA JAVIER""}}"
71187,UNA NOCHE PARA EL RECUERDO - LIMA,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-30,Futuro,35.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""PRODUCCIONES BOLARTE E.I.R.L.""}}"
69653,AMOR DE MARINERA,theater,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-29,Futuro,34.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JUAN CARLOS RUIZ HIDALGO""}}"
71701,LinkedIn 360,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-29,Futuro,34.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}"
70492,DUCTAPE EN LIMA | 14° ANIVERSARIO,concerts,"Peru, Miraflores, Lima, Perú, San Isidro",2025-11-28,Futuro,33.0,1.2,available,"tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Tumbas Eternas""}}"
